Time [s];Relative Fluorescence 650nm;Capillary Position
0.3000002;0.9359145;9
0.3499999;0.9304602;9
0.4000001;0.9274766;9
0.4500003;0.923716;9
0.5;0.9249601;9
0.5500002;0.9189603;9
0.5999999;0.9148056;9
0.6500001;0.9153755;9
0.7000003;0.9124383;9
0.75;0.9123752;9
0.8000002;0.9102042;9
0.8499999;0.9036024;9
0.9000001;0.901885;9
0.9500003;0.9051592;9
1;0.9050489;9
1.05;0.9023035;9
1.1;0.8961917;9
1.15;0.8958074;9
1.2;0.8943503;9
1.25;0.8944165;9
1.3;0.8933975;9
1.35;0.8901743;9
1.4;0.8875232;9
1.45;0.8912814;9
1.5;0.8855318;9
1.5501;0.8813611;9
1.6001;0.8756846;9
1.6501;0.8821061;9
1.7001;0.8780488;9
1.7501;0.8815081;9
1.8001;0.8761321;9
1.8501;0.8812159;9
1.9001;0.8741011;9
1.9501;0.8785023;9
2.0001;0.877972;9
2.0501;0.8713481;9
2.1001;0.8704783;9
2.1501;0.8695401;9
2.2001;0.866972;9
2.2501;0.8700514;9
2.3001;0.8654166;9
2.3501;0.8634405;9
2.4001;0.8647143;9
2.4501;0.8657362;9
2.5001;0.8623059;9
2.5501;0.8644921;9
2.6001;0.8624734;9
2.6501;0.857436;9
2.7001;0.8629938;9
2.7501;0.8527921;9
2.8001;0.8529496;9
2.8501;0.858709;9
2.9001;0.8560557;9
2.9501;0.8567306;9
3.0001;0.8511149;9
3.0501;0.8536739;9
3.1001;0.8552027;9
3.1501;0.8540605;9
3.2001;0.851713;9
3.2501;0.8495322;9
3.3001;0.8497201;9
3.3502;0.8478011;9
3.4002;0.8540955;9
3.450201;0.846996;9
3.5002;0.8513447;9
3.5502;0.8483437;9
3.6002;0.850755;9
3.6502;0.8465106;9
3.700201;0.8428353;9
3.7502;0.842378;9
3.8002;0.8417471;9
3.8502;0.848002;9
3.9002;0.8421131;9
3.950201;0.8404832;9
4.0002;0.8367319;9
4.0502;0.843075;9
4.1002;0.8398943;9
4.1502;0.842117;9
4.200201;0.842276;9
4.2502;0.8361375;9
4.3002;0.8373961;9
4.3502;0.8418118;9
4.4002;0.8331182;9
4.450201;0.8361102;9
4.5002;0.8321176;9
4.5502;0.8325833;9
4.6002;0.8342893;9
4.6502;0.8298295;9
4.700201;0.8351339;9
4.7502;0.8315568;9
4.8002;0.8304306;9
4.8502;0.8282437;9
4.9002;0.8287474;9
4.950201;0.8329728;9
5.0002;0.8288196;9
5.0502;0.8293965;9
5.1002;0.8255096;9
5.150301;0.8277963;9
5.2003;0.8254777;9
5.2503;0.8283875;9
5.3003;0.8303925;9
5.3503;0.8240525;9
5.400301;0.8258619;9
5.4503;0.8249907;9
5.5003;0.824019;9
5.5503;0.8234529;9
5.6003;0.8243447;9
5.650301;0.820706;9
5.7003;0.8249153;9
5.7503;0.8233318;9
5.8003;0.8194314;9
5.8503;0.8235936;9
5.900301;0.8183538;9
5.9503;0.8213755;9
6.0003;0.8188576;9
6.0503;0.821199;9
6.1003;0.8220466;9
6.150301;0.8201344;9
6.2003;0.8182199;9
6.2503;0.8165908;9
6.3003;0.8198772;9
6.3503;0.8147911;9
6.400301;0.8152539;9
6.4503;0.8188446;9
6.5003;0.8151336;9
6.5503;0.8123752;9
6.6003;0.8170214;9
6.650301;0.8144511;9
6.7003;0.8115976;9
6.7503;0.8122786;9
6.8003;0.8178767;9
6.8503;0.8161487;9
6.900301;0.812061;9
6.9504;0.8110656;9
7.0004;0.8133827;9
7.0504;0.8105147;9
7.1004;0.8136635;9
7.1504;0.8131278;9
7.2004;0.8116972;9
