Time [s];Relative Fluorescence 670nm;Capillary Position
2.6001;0.85537;9
2.6501;0.8577886;9
2.7001;0.8544229;9
2.7501;0.8564617;9
2.8001;0.851153;9
2.8501;0.8517524;9
2.9001;0.8532307;9
2.9501;0.8510006;9
3.0001;0.8521781;9
3.0501;0.8511686;9
3.1001;0.8484424;9
3.1501;0.8474767;9
3.2001;0.8474455;9
3.2501;0.8477648;9
3.3001;0.8471946;9
3.3502;0.8461029;9
3.4002;0.8450562;9
3.450201;0.8422422;9
3.5002;0.8448073;9
3.5502;0.8419356;9
3.6002;0.8425937;9
3.6502;0.8400082;9
3.700201;0.8392817;9
3.7502;0.8384635;9
3.8002;0.8380993;9
3.8502;0.8402943;9
3.9002;0.8390357;9
3.950201;0.8351134;9
4.0002;0.8376951;9
4.0502;0.8327994;9
4.1002;0.8339399;9
4.1502;0.8359239;9
4.200201;0.8320534;9
4.2502;0.833189;9
4.3002;0.8336694;9
4.3502;0.8315037;9
4.4002;0.832441;9
4.450201;0.8303144;9
4.5002;0.8294562;9
4.5502;0.8286154;9
4.6002;0.8267798;9
4.6502;0.828179;9
4.700201;0.8275278;9
4.7502;0.8282142;9
4.8002;0.8261207;9
4.8502;0.8266675;9
4.9002;0.8253015;9
4.950201;0.8266792;9
5.0002;0.8239033;9
5.0502;0.8222591;9
5.1002;0.8241211;9
5.150301;0.822508;9
5.2003;0.8224084;9
5.2503;0.8227599;9
5.3003;0.8211079;9
5.3503;0.821559;9
5.400301;0.8218529;9
5.4503;0.8214046;9
5.5003;0.8192595;9
5.5503;0.8195651;9
5.6003;0.8182607;9
5.650301;0.8162551;9
5.7003;0.8172295;9
5.7503;0.8159084;9
5.8003;0.8176484;9
5.8503;0.8149691;9
5.900301;0.8137408;9
5.9503;0.8131882;9
6.0003;0.8136871;9
6.0503;0.8132116;9
6.1003;0.8129207;9
6.150301;0.8100402;9
6.2003;0.8127859;9
6.2503;0.8127019;9
6.3003;0.8117236;9
6.3503;0.8101086;9
6.400301;0.8122547;9
6.4503;0.8133512;9
6.5003;0.8101867;9
6.5503;0.8082964;9
6.6003;0.8087143;9
6.650301;0.8085014;9
6.7003;0.8091693;9
6.7503;0.8062508;9
6.8003;0.8090267;9
6.8503;0.8079361;9
6.900301;0.8065828;9
6.9504;0.8051455;9
7.0004;0.8065487;9
7.0504;0.8033382;9
7.1004;0.8063524;9
7.1504;0.8027065;9
7.2004;0.804503;9
7.2504;0.8045928;9
7.3004;0.8051621;9
7.3504;0.8012702;9
7.4004;0.8028021;9
7.4504;0.8034807;9
7.5004;0.8038342;9
7.5504;0.8035696;9
7.6004;0.8009382;9
7.6504;0.8028334;9
7.7004;0.8025903;9
7.7504;0.8006198;9
7.8004;0.798299;9
7.8504;0.801112;9
7.9004;0.8008386;9
7.9504;0.7990898;9
8.000401;0.8000086;9
8.0504;0.8005281;9
8.100401;0.8017554;9
8.1504;0.8013961;9
8.200399;0.7974094;9
8.250401;0.7974729;9
8.3004;0.797098;9
8.350401;0.7987774;9
8.4004;0.7954459;9
8.450399;0.7971224;9
8.500401;0.7942458;9
8.5504;0.7942508;9
8.600401;0.7940594;9
8.6504;0.7936053;9
8.700399;0.7939393;9
8.7505;0.7983585;9
8.800501;0.7934228;9
8.8505;0.7936571;9
8.900499;0.7951637;9
8.9505;0.7947273;9
9.0005;0.7956734;9
9.050501;0.7922247;9
9.1005;0.792169;9
9.150499;0.7925283;9
9.2005;0.7942303;9
9.2505;0.7925791;9
9.300501;0.7929306;9
9.3505;0.7945154;9
9.400499;0.7889928;9
9.4505;0.7909564;9
9.5005;0.793246;9
9.550501;0.7911282;9
9.6005;0.7908236;9
9.650499;0.7926045;9
9.7005;0.7939159;9
9.7505;0.7924737;9
9.800501;0.7912093;9
9.8505;0.7893814;9
9.900499;0.7888443;9
9.9505;0.7903891;9
10.0005;0.7908704;9
10.0005;0.7908704;9
-4.9503;1.001242;17
-4.9003;1.000476;17
-4.8503;0.9996028;17
-4.8003;0.9993445;17
-4.7503;0.9987572;17
-4.7003;1.000195;17
-4.6503;1.000476;17
-4.6003;1.000748;17
-4.5503;0.9997228;17
-4.5002;1.001389;17
-4.4502;0.9992725;17
-4.4002;0.9992662;17
-4.3502;0.9974728;17
-4.3002;1.000152;17
-4.2502;1.00136;17
-4.2002;1.000755;17
-4.1502;0.9983947;17
-4.1002;0.9979122;17
-4.0502;0.9999874;17
-4.0002;0.9993546;17
-3.9502;1.000891;17
-3.9002;0.9985633;17
-3.8502;0.9980196;17
-3.8002;1.001471;17
-3.7502;0.9991873;17
-3.7002;0.9984314;17
-3.6502;0.997294;17
-3.6002;0.997515;17
-3.5502;0.9978081;17
-3.5002;0.997325;17
-3.4502;0.9972965;17
-3.4002;0.9958985;17
-3.3502;0.9971229;17
-3.3002;0.9999766;17
-3.2502;0.9966316;17
-3.2002;1.000575;17
-3.1502;0.9998004;17
-3.1002;0.9957241;17
-3.0502;0.9982911;17
-3.0002;0.9967737;17
-2.9502;0.99848;17
-2.9002;0.9974134;17
-2.8502;0.9970528;17
-2.8002;0.9965962;17
-2.7502;0.9977221;17
-2.7001;0.9962754;17
-2.6501;0.9964068;17
-2.6001;0.9972365;17
-2.5501;0.9967617;17
-2.5001;0.9973679;17
-2.4501;0.9980967;17
-2.4001;0.9957197;17
-2.3501;0.9978018;17
-2.3001;0.9961504;17
-2.2501;0.9948438;17
-2.2001;0.9956117;17
-2.1501;0.9978321;17
-2.1001;0.9938303;17
-2.0501;0.9963695;17
-2.0001;0.9954544;17
-1.9501;0.9972429;17
-1.9001;0.9963992;17
-1.8501;0.9970642;17
-1.8001;0.9971545;17
-1.7501;0.9991879;17
-1.7001;0.9952978;17
-1.6501;0.9968141;17
-1.6001;0.9948672;17
-1.5501;0.9953313;17
-1.5001;1.000395;17
-1.4501;0.9970313;17
-1.4001;0.9963518;17
-1.3501;0.9962009;17
